journ_id,formal_name,subd_id 
21679,"Friction Stir Welding and Processing III - Proceedings of a Symposium sponsored by the Shaping and Forming Committee of (MPMD) of the Minerals, Metals and Materials Society, TMS",521
21680,Frontiers in Diabetes,1
21681,Frontiers in Drug Design and Discovery,1
21682,Frontiers in Mathematics,64
21683,Frontiers in Medicinal Chemistry,54
21684,Frontiers of Agriculture in China,21
21685,Frontiers of Architecture and Civil Engineering in China,52
21686,Frontiers of Biology in China,404
21687,Frontiers of Business Research in China,126
21688,Frontiers of Chemical Engineering in China,10
21689,Frontiers of Chemistry in China,10
21690,Frontiers of Computer Science in China,3
21691,Frontiers of Earth Science in China,413
21692,Frontiers of Economics in China,79
21693,Frontiers of Education in China,79
21694,Frontiers of Electrical and Electronic Engineering in China,455
21695,Frontiers of Energy and Power Engineering in China,416
21696,Frontiers of Environmental Science and Engineering in China,404
21697,Frontiers of Forestry in China,404
21698,Frontiers of Macroeconomics,79
21699,Frontiers of Materials Science in China,165
21700,Frontiers of Mechanical Engineering in China,111
21701,Frontiers of Medicine in China,1
21702,"Fuel Cell Science, Engineering and Technology - 2004",260
21703,Fungal Biology Reviews,449
21704,FUSION 2007 - 2007 10th International Conference on Information Fusion,409
21705,Future Cardiology,2
21706,Future HIV Therapy,91
21707,Future Neurology,6
21708,Future Rheumatology,16
21709,GAAS 2005 Conference Proceedings - 13th European Gallium Arsenide and Other Compound Semiconductors Application Symposium,385
21710,Gaceta Medica de Caracas,2
21711,Games and Culture,444
21712,Gaofenzi Cailiao Kexue Yu Gongcheng/Polymeric Materials Science and Engineering,10
21713,Gaojishu Tongxin/High Technology Letters,160
21714,"Gas Technology Institute - 15th International Conference and Exhibition on Liquified Natural Gas 2007, LNG 15 GNL 15",417
21715,Gastroenterologe,32
21716,Gastroenterology and Hepatology,32
21717,Gastrointestinal Nursing,32
21718,GECCO 2006 - Genetic and Evolutionary Computation Conference,208
21719,GECCO'08: Proceedings of the 10th Annual Conference on Genetic and Evolutionary Computation 2008,208
21720,Geliotekhnika,416
21721,Gender in Management,403
21722,"Gender, Technology and Development",259
21723,Gene Therapy and Regulation,1
21724,General Thoracic and Cardiovascular Surgery,114
21725,Genetic Vaccines and Therapy,394
21726,"Genetic, Social, and General Psychology Monographs",124
21727,Genome dynamics,127
21728,Genome Dynamics and Stability,1
21729,Genomic Medicine,127
21730,GENSIPS'07 - 5th IEEE International Workshop on Genomic Signal Processing and Statistics,146
21731,GENSIPS'08 - 6th IEEE International Workshop on Genomic Signal Processing and Statistics,146
21732,Genus,408
21733,GeoActa,363
21734,GeoCongress 2006: Geotechnical Engineering in the Information Technology Age,239
21735,Geograficky Casopis,438
21736,Geografski Vestnik,198
21737,Geographica Hafniensia - Part A Phd Thesis,198
21738,Geographical Bulletin - Gamma Theta Upsilon,293
21739,"Geographical Review of Japan, Series B",198
21740,Geographie,438
21741,Geographie Economie Societe,438
21742,Geography Compass,198
21743,Geography Research Forum,220
21744,Geo-Info,529
21745,Geologia Sudetica,413
21746,Geologia USP - Serie Cientifica,413
21747,Geological Bulletin of China,413
21748,Geological Society Engineering Geology Special Publication,239
21749,Geologie de la France,157
21750,Geologie und Palaeontologie in Westfalen,426
21751,Geology of Central Europe,157
21752,Geomechanics and Geoengineering,239
21753,"Geometric Modeling and Imaging New Trends, 2006",474
21754,"Geometric Modelling and Imaging, GMAI 2007, Proceedings",317
21755,Geophysica,293
21756,Geophysical Transactions,61
21757,Georisk,149
21758,Geoscience in South-West England,157
21759,Geotechnical Engineering for Disaster Mitigation and Rehabilitation - Proceedings of the 2nd International Conference GEDMAR08,239
21760,Geotechnical News,239
21761,Geotechnical Pratice Publication,437
21762,Geotermia,413
21763,Geriatric and Medical Intelligence,12
21764,Gestao e Producao,173
21765,"Gesundheitswesen, Supplement",76
21766,Ginekologia Onkologiczna,471
21767,Ginekologia Praktyczna,50
21768,Giornale del Medico,422
21769,Giornale Italiano di Cardiologia,2
21770,Giornale Italiano di Medicina Sessuale e Riproduttiva,8
21771,GIS-Business,364
21772,GIS-Zeitschrift fur Geoinformatik,529
21773,Glasnik za Sumske Pokuse,231
21774,Glass Technology: European Journal of Glass Science and Technology Part A,416
21775,GLOBAL 2007: Advanced Nuclear Fuel Cycles and Systems,47
21776,Global Business and Economics Review,79
21777,Global Business and Organizational Excellence,126
21778,Global Crime,408
21779,Global Economy Journal,79
21780,Global Jurist Advances,543
21781,Global Jurist Topics,27
21782,Global Media and Communication,145
21783,Global Pipeline Monthly,417
21784,Global public health,352
21785,Global Social Policy,403
21786,Globalization and Health,352
21787,GMC'2006: 2006 Global Mobile Congress - Papers,299
21788,GMC'2007: 2007 Global Mobile Congress - Papers,299
21789,GPCE'07 - Proceedings of the Sixth International Conference on Generative Programming and Component Engineering,458
21790,GPCE'08: Proceedings of the ACM SIGPLAN 7th International Conference on Generative Programming and Component Engineering,458
21791,Graphics World,474
21792,GRAPP 2008 - Proceedings of the 3rd International Conference on Computer Graphics Theory and Applications,188
21793,Great Lakes Geographer,516
21794,Green Chemistry Letters and Reviews,18
21795,"Grid Computing Environments Workshop, GCE 2008",152
21796,Ground Improvement,239
21797,Groupwork,425
21798,GSA Today,157
21799,Guangzi Xuebao/Acta Photonica Sinica,46
21800,Guti Lixue Xuebao/Acta Mechanica Solida Sinica,147
21801,Gynakologie,50
21802,Haematologica Meeting Reports,19
21803,Haematologica Reports,19
21804,Hallym International Journal of Aging,154
21805,Hand,414
21806,Handai Nanophotonics,38
21807,"Handbook of Environmental Chemistry, Volume 2: Reactions and Processes",426
21808,"Handbook of Environmental Chemistry, Volume 5: Water Pollution",21
21809,"Hangkong Taikong ji Minhang Xuekan/Journal of Aeronautics, Astronautics and Aviation",70
21810,Hantkeniana,78
21811,Harbin Gongcheng Daxue Xuebao/Journal of Harbin Engineering University,382
21812,Harbin Gongye Daxue Xuebao/Journal of Harbin Institute of Technology,52
21813,Haskell'05 - Proceedings of the ACM SIGPLAN 2005 Haskell Workshop,371
21814,Haskell'06 - Proceedings of the ACM SIGPLAN 2006 Haskell Workshop,371
21815,Haskell'07: Proceedings of the ACM SIGPLAN 2007 Haskell Workshop,371
21816,Haskell'08 - Proceedings of the ACM SIGPLAN 2008 Haskell Symposium,371
21817,HAVE 2005: IEEE International Workshop on Haptic Audio Visual Environments and their Applications,474
21818,"HAVE 2007 - The 6th IEEE International Workshop on Haptic, Audio and Visual Environments and Games, Proceedings",474
21819,HAVE 2008 - IEEE International Workshop on Haptic Audio Visual Environments and Games Proceedings,474
21820,Head and Face Medicine,457
21821,"Health Economics, Policy and Law",473
21822,Health marketing quarterly,58
21823,Health Research Policy and Systems,473
21824,Health Services and Outcomes Research Methodology,272
21825,"HEALTHINF 2008 - 1st International Conference on Health Informatics, Proceedings",93
21826,Heart and Metabolism,2
21827,"Helicobacter, Supplement",32
21828,Hepatology Reviews,349
21829,Hercynia,325
21830,Herpetological Conservation and Biology,423
21831,"Herz, Supplement",2
21832,Higher-Order and Symbolic Computation,371
21833,Hipertension,80
21834,Hirosaki Medical Journal,9
21835,Hiroshima Journal of Medical Sciences,1
21836,Historical Biology,78
21837,History and Anthropology,250
21838,HIV Nursing,91
21839,Hokkaido Journal of Orthopaedics and Traumatology,62
21840,Home Health Care Management and Practice,447
21841,Hong Kong Dermatology and Venereology Bulletin,24
21842,Hong Kong Nursing Journal,207
21843,Hong Kong Physiotherapy Journal,350
21844,Horizontes Antropologicos,250
21845,Hospital Infection Control,453
21846,HotMobile 2008: 9th Workshop on Mobile Computing Systems and Applications,152
21847,Howard Journal of Communications,145
21848,HRI 2006: Proceedings of the 2006 ACM Conference on Human-Robot Interaction,225
21849,HRI 2007 - Proceedings of the 2007 ACM/IEEE Conference on Human-Robot Interaction - Robot as Team Member,225
21850,Hrvatski Geografski Glasnik,198
21851,HSS Journal,62
21852,Huanjing Kexue Xuebao / Acta Scientiae Circumstantiae,404
21853,Human Antibodies,9
21854,Human Dimensions of Wildlife,357
21855,Human IT,276
21856,Human Movement,73
21857,Human Resource Development Review,126
21858,"Human Resource Information Systems - Proceedings of the 2nd International Workshop on Human Resource Information Systems, HRIS 2008; In Conjunction with ICEIS 2008",57
21859,Human Resource Management International Digest,403
21860,Humboldt Journal of Social Relations,124
21861,"HUT-ICCE 2006 First International Conference on Communications and Electronics, Proceedings",5
21862,HUT-ICCE 2008 - 2nd International Conference on Communications and Electronics,5
21863,Hydrographic Journal,382
21864,Hydrology and Earth System Sciences Discussions,374
21865,Hydrology and Management of Forested Wetlands - Proceeding of the International Conference,374
21866,Hydrometallurgy 2008: Proceedings of the 6th International Symposium,249
21867,HYDROTRANSPORT 17 - The 17th International Conference on the Hydraulic Transport of Solids,432
21868,Hygiene und Mikrobiologie,29
21869,"Hypertext 2007: Proceedings of the Eighteenth ACM Conference on Hypertext and Hypermedia, HT'07",446
21870,"HYPERTEXT'08: Proceedings of the 19th ACM Conference on Hypertext and Hypermedia, HT'08 with Creating'08 and WebScience'08",446
21871,IATSS Research,34
21872,IATUL Proceedings Volume 14 (New Series) 2004: Library Management in Changing Environment,164
21873,"ICALEO 2002 - 21st International Congress on Applications of Laser and Electro-Optics, Congress Proceedings",396
21874,"ICALEO 2003 - 22nd International Congress on Applications of Laser and Electro-Optics, Congress Proceedings",396
21875,"ICALEO 2004 - 23rd International Congress on Applications of Laser and Electro-Optics, Congress Proceedings",396
21876,"ICALEO 2006 - 25th International Congress on Applications of Laser and Electro-Optics, Congress Proceedings",396
21877,"ICALIP 2008 - 2008 International Conference on Audio, Language and Image Processing, Proceedings",186
21878,"ICAPS 2006 - Proceedings, Sixteenth International Conference on Automated Planning and Scheduling",160
21879,"ICAPS 2007, 17th International Conference on Automated Planning and Scheduling",160
21880,ICAPS 2008 - Proceedings of the 18th International Conference on Automated Planning and Scheduling,160
